CountryID;CityID;DistrictID;LanguageID;DistrictName;Latitute;Longitude
BE;35235;34202;nl;Opheers;50.7333333;5.2833333
BE;35235;34457;nl;Rukkelingen-Loon;50.7166667;5.25
BE;35235;34829;nl;Vechmaal;50.7666667;5.3666667
BE;35235;34849;nl;Veulen;50.7666667;5.3
BE;35236;33435;nl;Hoeselt;50.85;5.4833333
BE;35236;34426;nl;Romershoven;50.85;5.4666667
BE;35236;34530;nl;Schalkhoven;50.8333333;5.4333333
BE;35236;34589;nl;Sint-Huibrechts-Hern;50.8333333;5.4333333
BE;35236;35033;nl;Werm;50.8333333;5.4833333
BE;35237;33271;nl;Guigoven;50.8333333;5.3833333
BE;35237;33618;nl;Kortessem;50.8666667;5.3666667
BE;35237;34910;nl;Vliermaal;50.8333333;5.4166667
BE;35237;34911;nl;Vliermaalroot;50.8666667;5.4166667
BE;35237;35082;nl;Wintershoven;50.85;5.4
BE;35238;33161;nl;Gellik;50.8833333;5.6
BE;35238;33657;nl;Lanaken;50.8833333;5.65
BE;35238;34070;nl;Neerharen;50.9166667;5.6833333
BE;35238;34373;nl;Rekem;50.9166667;5.7
BE;35238;34834;nl;Veldwezelt;50.8666667;5.6333333
BE;35241;32693;nl;Boorsem;50.9333333;5.7166667
BE;35241;32971;nl;Eisden;50.9833333;5.7166667
BE;35241;33727;nl;Leut;51;5.7333333
BE;35241;33816;nl;Maasmechelen;50.8166667;5.6666667
BE;35241;33886;nl;Mechelen-aan-de-Maas;50.9666667;5.7
BE;35241;33896;nl;Meeswijk;51;5.75
BE;35241;34199;nl;Opgrimbie;50.9333333;5.6833333
BE;35241;34809;nl;Uikhoven;50.9166667;5.7333333
BE;35241;34941;nl;Vucht;50.9833333;5.7166667
BE;35242;33171;nl;Genoelselderen;50.8;5.5333333
BE;35242;33384;nl;Herderen;50.8166667;5.5666667
BE;35242;33559;nl;Kanne;50.8083333;5.6666667
BE;35242;33922;nl;Membruggen;50.8166667;5.5333333
BE;35242;33958;nl;Millen;50.7833333;5.55
BE;35242;34395;nl;Riemst;50.8;5.6
BE;35242;34817;nl;Val-Meer;50.7833333;5.5833333
BE;35242;34913;nl;Vlijtingen;50.8333333;5.5833333
BE;35242;34940;nl;Vroenhoven;50.8166667;5.6333333
BE;35242;35135;nl;Zichen-Zussen-Bolder;50.7833333;5.6166667
BE;35244;32593;nl;Berg;50.8;5.4833333
BE;35244;32914;nl;Diets-Heur;50.75;5.4833333
BE;35244;33325;nl;Haren;50.8833333;5.4166667
BE;35244;33374;nl;Henis;50.8;5.45
BE;35244;33603;nl;Kolmont;50.8;5.4833333
BE;35244;33608;nl;Koninksem;50.7666667;5.4333333
BE;35244;33678;nl;Lauw;50.7333333;5.4
BE;35244;33830;nl;Mal;50.7666667;5.5166667
BE;35244;34078;nl;Neerrepen;50.8166667;5.4333333
BE;35244;34083;nl;Nerem;50.7666667;5.5
BE;35244;34254;nl;Overrepen;50.8166667;5.4166667
BE;35244;34300;nl;Piringen;50.7833333;5.4
BE;35244;34402;nl;Riksingen;50.8;5.4666667
BE;35244;34468;nl;Rutten;50.75;5.4333333
BE;35244;34471;nl;'s Herenelderen;50.8;5.5
BE;35244;34782;nl;Tongeren;50.7833333;5.4666667
