CountryID;CityID;DistrictID;Zip
CH;30664;;3412
CH;30665;;3475
CH;30666;;3360
CH;30667;;3652
CH;30668;;3324
CH;30669;;3032
CH;30670;;3702
CH;30671;;3626
CH;30672;;4950
CH;30673;;3862
CH;30674;;3232
CH;30675;;3800
CH;30676;;3807
CH;30677;;3822
CH;30678;;3303
CH;30679;;3283
CH;30680;;3716
CH;30681;;3718
CH;30682;;3273
CH;30683;;3122
CH;30684;;3309
CH;30685;;3723
CH;30686;;3629
CH;30687;;3038
CH;30688;;4936
CH;30689;;3801
CH;30690;;3098
CH;30691;;3510
CH;30692;;3425
CH;30693;;3704
CH;30694;;3326
CH;30695;;3179
CH;30696;;2333
CH;30697;;2604
CH;30698;;2520
CH;30699;;2516
CH;30700;;4903
CH;30700;;4900
CH;30700;;4901
CH;30700;;4902
CH;30701;;3438
CH;30702;;3822
CH;30703;;3706
CH;30704;;3297
CH;30705;;3097
CH;30706;;2514
CH;30707;;3673
CH;30708;;4932
CH;30709;;3816
CH;30710;;3250
CH;30711;;3421
CH;30712;;4934
CH;30713;;2735
CH;30714;;2554
CH;30715;;3860
CH;30716;;4917
CH;30717;;3658
CH;30718;;2572
CH;30719;;2740
CH;30720;;3203
CH;30721;;3127
CH;30722;;3053
CH;30723;;3110
CH;30724;;3825
CH;30725;;3863
CH;30726;;3176
CH;30727;;2560
CH;30728;;4704
CH;30729;;3145
CH;30730;;3114
CH;30731;;3712
CH;30732;;2518
CH;30733;;3096
CH;30734;;4538
CH;30735;;3414
CH;30736;;3672
CH;30737;;3363
CH;30738;;3632
CH;30739;;3367
CH;30740;;3753
CH;30741;;2552
CH;30742;;2534
CH;30743;;3072
CH;30744;;2742
CH;30745;;2603
CH;30746;;2542
CH;30747;;2515
CH;30748;;3439
CH;30749;;2732
CH;30750;;3647
CH;30751;;3078
CH;30752;;3159
CH;30753;;3156
CH;30754;;3132
CH;30755;;4938
CH;30756;;3204
CH;30757;;3113
CH;30758;;3437
CH;30759;;3088
CH;30760;;3792
CH;30761;;3777
CH;30762;;2732
CH;30763;;1738
CH;30764;;3044
CH;30765;;3813
CH;30766;;6197
CH;30767;;2827
CH;30768;;3322
CH;30769;;3778
CH;30770;;3535
CH;30771;;3054
CH;30772;;3150
CH;30773;;3616
CH;30774;;3365
CH;30775;;3662
CH;30776;;3534
CH;30777;;3655
CH;30778;;2615
CH;30779;;2716
CH;30780;;3700
CH;30781;;3824
CH;30782;;3612
CH;30782;;3613
CH;30783;;3066
CH;30784;;3262
CH;30785;;3454
CH;30786;;3800
CH;30787;;2575
CH;30788;;2710
CH;30789;;3634
CH;30790;;3174
CH;30791;;3603
CH;30791;;3607
CH;30791;;3601
CH;30791;;3605
CH;30791;;3608
CH;30791;;3606
CH;30791;;3604
CH;30791;;3600
CH;30791;;3602
CH;30792;;4922
CH;30793;;3125
CH;30794;;3456
CH;30795;;2720
CH;30796;;3083
CH;30797;;3556
CH;30798;;3555
CH;30799;;2513
CH;30800;;3661
CH;30801;;3043
CH;30802;;3800
CH;30803;;4937
CH;30804;;3322
CH;30805;;3628
CH;30806;;3427
CH;30807;;2537
CH;30808;;2613
CH;30809;;3084
CH;30810;;3512
CH;30811;;3380
CH;30812;;3665
CH;30813;;3766
CH;30814;;3764
CH;30815;;3823
CH;30816;;3114
CH;30817;;4537
CH;30818;;3812
CH;30819;;3207
CH;30820;;3752
CH;30821;;3076
CH;30822;;3252
CH;30823;;3048
CH;30824;;4923
CH;30825;;3472
CH;30826;;4954
CH;30827;;3532
CH;30828;;3086
CH;30829;;3436
CH;30830;;3052
CH;30831;;3815
CH;30832;;3770
CH;30833;;4123
CH;30834;;4422
CH;30835;;4144
CH;30836;;4007
CH;30836;;4032
CH;30836;;4010
CH;30836;;4013
CH;30836;;4006
CH;30836;;4017
CH;30836;;4070
CH;30836;;4000
CH;30836;;4053
CH;30836;;4024
CH;30836;;4052
CH;30836;;4005
CH;30836;;4009
CH;30836;;4091
CH;30836;;4025
CH;30836;;4039
CH;30836;;4003
CH;30836;;4019
CH;30836;;4028
CH;30836;;4008
CH;30836;;4002
CH;30836;;4018
CH;30836;;4030
CH;30836;;4056
CH;30836;;4040
CH;30836;;4001
CH;30836;;4020
CH;30836;;4059
CH;30836;;4055
CH;30836;;4023
CH;30836;;4031
CH;30836;;4016
CH;30836;;4051
CH;30836;;4015
CH;30836;;4080
CH;30836;;4054
CH;30836;;4004
CH;30836;;4012
CH;30836;;4011
CH;30836;;4027
CH;30836;;4058
CH;30836;;4057
CH;30837;;4102
CH;30838;;4127
CH;30839;;4223
CH;30840;;4103
CH;30841;;4207
CH;30842;;4225
CH;30843;;4416
CH;30844;;4463
CH;30845;;4457
CH;30846;;4458
CH;30847;;4107
CH;30848;;4402
CH;30849;;4414
CH;30850;;4460
CH;30851;;4203
CH;30852;;4465
CH;30853;;4434
CH;30854;;4438
CH;30855;;4448
CH;30856;;4242
CH;30857;;4415
CH;30858;;4253
CH;30859;;4410
CH;30860;;4464
CH;30861;;4142
CH;30862;;4132
CH;30863;;4466
CH;30864;;4148
CH;30865;;4133
CH;30866;;4418
CH;30867;;4244
CH;30868;;4497
CH;30869;;4124
CH;30870;;4411
CH;30871;;4450
CH;30872;;4492
CH;30873;;4106
CH;30874;;4425
CH;30875;;4437
CH;30876;;4495
CH;30877;;4455
CH;30878;;4222
CH;30879;;4126
CH;30880;;1669
CH;30881;;1732
CH;30882;;1616
CH;30883;;1484
CH;30884;;1742
CH;30885;;1754
CH;30886;;1783
CH;30887;;1782
CH;30888;;3178
CH;30889;;1636
CH;30890;;1630
CH;30890;;1631
CH;30891;;1553
CH;30892;;1529
CH;30893;;1468
CH;30894;;1792
CH;30895;;1720
CH;30896;;1796
CH;30897;;1795
CH;30898;;1784
CH;30899;;1721
CH;30900;;1564
CH;30901;;3186
CH;30902;;1646
CH;30903;;1730
CH;30904;;1667
CH;30905;;1665
CH;30906;;1470
CH;30907;;1726
CH;30908;;3175
CH;30909;;3284
CH;30910;;1708
CH;30910;;1704
CH;30910;;1705
CH;30910;;1707
CH;30910;;1706
CH;30910;;1700
CH;30910;;1702
CH;30910;;1701
CH;30910;;1709
CH;30910;;1703
CH;30911;;3285
CH;30912;;1735
CH;30913;;1775
CH;30914;;1666
CH;30915;;1772
CH;30916;;1663
CH;30917;;1648
CH;30918;;1714
CH;30919;;1656
CH;30920;;1656
CH;30921;;1793
CH;30922;;3210
CH;30923;;1635
CH;30924;;1645
CH;30925;;1611
CH;30926;;1773
CH;30927;;1669
CH;30928;;3213
CH;30929;;3215
CH;30930;;1775
CH;30931;;1633
CH;30932;;1776
CH;30933;;1669
CH;30934;;3280
CH;30935;;1757
CH;30936;;1716
CH;30937;;1716
CH;30938;;1737
CH;30939;;1772
CH;30940;;1699
CH;30941;;1568
CH;30942;;1718
CH;30943;;1632
CH;30944;;1673
CH;30945;;1626
CH;30946;;1716
CH;30947;;1623
CH;30948;;1678
CH;30949;;1642
CH;30950;;1786
CH;30951;;1712
CH;30952;;1626
CH;30953;;1733
CH;30954;;3182
CH;30955;;1675
CH;30956;;1627
CH;30957;;1695
CH;30958;;1694
CH;30959;;1752
CH;30960;;1651
CH;30961;;1628
CH;30962;;3206
CH;30963;;1784
CH;30964;;3184
CH;30965;;1719
CH;30966;;1219
CH;30967;;1247
CH;30968;;1293
CH;30969;;1233
CH;30970;;1236
CH;30971;;1298
CH;30972;;1292
CH;30973;;1284
CH;30974;;1219
CH;30975;;1224
CH;30976;;1225
CH;30977;;1216
CH;30978;;1245
CH;30979;;1223
CH;30980;;1232
CH;30981;;1283
CH;30982;;1202
CH;30982;;1203
CH;30982;;1204
CH;30982;;1205
CH;30982;;1209
CH;30982;;1208
CH;30982;;1207
CH;30982;;1200
CH;30982;;1206
CH;30982;;1201
CH;30983;;1248
CH;30984;;1254
CH;30985;;1283
CH;30986;;1227
CH;30987;;1218
CH;30988;;1227
CH;30989;;1252
CH;30990;;1217
CH;30991;;1213
CH;30992;;1228
CH;30993;;1243
CH;30994;;1241
CH;30995;;1281
CH;30996;;1242
CH;30997;;1286
CH;30998;;1226
CH;30999;;1214
CH;31000;;1290
CH;31001;;1222
CH;31002;;1255
CH;31003;;8777
CH;31004;;8865
CH;31005;;8784
CH;31006;;8767
CH;31007;;8765
CH;31008;;8755
CH;31009;;8757
CH;31010;;8750
CH;31011;;8775
CH;31012;;8750
CH;31013;;8774
CH;31014;;8783
CH;31015;;8775
CH;31016;;8766
CH;31017;;8753
CH;31018;;8874
CH;31019;;8752
CH;31020;;8754
CH;31020;;8759
CH;31021;;8772
CH;31022;;8867
CH;31023;;8758
CH;31024;;8750
CH;31025;;8762
CH;31026;;8866
CH;31027;;7710
CH;31028;;7492
CH;31029;;7451
CH;31030;;7440
CH;31031;;7546
CH;31032;;7050
CH;31033;;6543
CH;31034;;7245
CH;31035;;6547
CH;31036;;7444
CH;31037;;7457
CH;31038;;7402
CH;31039;;7604
CH;31040;;7527
CH;31041;;7743
CH;31042;;6542
CH;31043;;6558
CH;31044;;6557
CH;31045;;7748
CH;31046;;7744
CH;31047;;7122
CH;31048;;7602
CH;31049;;7608
CH;31050;;7027
CH;31051;;6546
CH;31052;;7408
CH;31053;;7512
CH;31054;;7007
CH;31054;;7000
CH;31054;;7005
CH;31054;;7004
CH;31054;;7006
CH;31054;;7001
CH;31054;;7002
CH;31055;;7075
CH;31056;;7442
CH;31057;;7554
CH;31058;;7452
CH;31059;;7184
CH;31060;;7163
CH;31061;;7260
CH;31062;;7270
CH;31063;;7112
CH;31064;;7153
CH;31065;;7215
CH;31066;;7433
CH;31067;;7012
CH;31068;;7019
CH;31069;;7235
CH;31070;;7477
CH;31071;;7306
CH;31072;;7426
CH;31073;;7017
CH;31074;;7018
CH;31075;;7137
CH;31076;;7533
CH;31077;;7232
CH;31078;;7413
CH;31079;;6537
CH;31080;;7214
CH;31081;;7545
CH;31082;;7023
CH;31083;;7438
CH;31084;;7206
CH;31085;;7130
CH;31086;;7445
CH;31087;;7233
CH;31088;;7307
CH;31089;;7448
CH;31090;;7250
CH;31091;;7252
CH;31092;;7240
CH;31093;;7742
CH;31094;;7155
CH;31095;;7302
CH;31096;;7207
CH;31097;;7057
CH;31098;;7484
CH;31099;;6549
CH;31100;;7543
CH;31101;;7746
CH;31102;;6556
CH;31103;;6558
CH;31104;;7534
CH;31105;;7148
CH;31106;;7141
CH;31107;;7242
CH;31108;;7304
CH;31109;;7026
CH;31110;;7074
CH;31111;;7516
CH;31112;;7456
CH;31113;;7560
CH;31114;;7303
CH;31115;;7433
CH;31116;;7436
CH;31117;;6563
CH;31118;;7743
CH;31119;;7458
CH;31120;;7250
CH;31121;;7143
CH;31122;;7455
CH;31123;;7537
CH;31124;;7431
CH;31125;;7437
CH;31126;;7243
CH;31127;;7076
CH;31128;;7417
CH;31129;;7029
CH;31130;;7443
CH;31131;;7111
CH;31132;;7185
CH;31133;;7504
CH;31134;;7742
CH;31135;;7063
CH;31136;;7424
CH;31137;;7482
CH;31138;;7606
CH;31139;;7228
CH;31140;;7172
CH;31141;;7408
CH;31142;;7403
CH;31143;;7128
CH;31144;;7463
CH;31145;;7415
CH;31146;;7454
CH;31147;;7430
CH;31148;;6548
CH;31149;;7405
CH;31150;;7189
CH;31151;;7156
CH;31152;;7154
CH;31153;;7107
CH;31154;;7152
CH;31155;;7462
CH;31156;;7503
CH;31157;;7423
CH;31158;;7460
CH;31159;;7525
CH;31160;;7412
CH;31161;;7419
CH;31162;;7220
CH;31163;;7228
CH;31164;;7550
CH;31165;;7188
CH;31166;;7212
CH;31167;;6545
CH;31168;;7554
CH;31169;;7249
CH;31170;;7127
CH;31171;;7411
CH;31172;;7513
CH;31173;;6562
CH;31174;;7610
CH;31175;;7435
CH;31176;;7605
CH;31177;;7459
CH;31178;;7434
CH;31179;;7472
CH;31180;;7138
CH;31181;;7015
CH;31182;;7553
CH;31183;;7422
CH;31184;;7162
CH;31185;;7106
CH;31186;;7109
CH;31187;;7430
CH;31188;;7450
CH;31189;;7453
CH;31190;;7417
CH;31191;;7203
CH;31192;;7166
CH;31193;;7428
CH;31194;;7064
CH;31195;;7204
CH;31196;;7427
CH;31197;;7077
CH;31198;;7122
CH;31199;;7213
CH;31200;;6538
CH;31201;;7104
CH;31202;;7747
CH;31203;;7603
CH;31204;;7147
CH;31205;;7149
CH;31206;;7552
CH;31207;;7433
CH;31208;;7530
CH;31209;;7167
CH;31210;;7432
CH;31211;;7205
CH;31212;;7524
CH;31213;;2942
CH;31214;;2954
CH;31215;;2854
CH;31216;;2926
CH;31217;;2944
CH;31218;;2925
CH;31219;;2915
CH;31220;;2947
CH;31221;;2906
CH;31222;;2830
CH;31223;;2932
CH;31224;;2952
CH;31225;;2853
CH;31226;;2950
CH;31227;;2830
CH;31228;;2822
CH;31229;;2905
CH;31230;;2923
CH;31231;;2852
CH;31232;;2914
CH;31233;;2800
CH;31234;;2916
CH;31235;;2902
CH;31236;;2855
CH;31237;;2908
CH;31238;;2345
CH;31239;;2340
CH;31240;;2345
CH;31241;;2336
CH;31242;;2345
CH;31243;;2353
CH;31244;;2807
CH;31245;;2933
CH;31246;;2827
CH;31247;;2946
CH;31248;;2875
CH;31249;;2924
CH;31250;;2812
CH;31251;;2889
CH;31252;;2807
CH;31253;;2900
CH;31254;;2350
CH;31255;;2873
CH;31256;;2887
CH;31257;;2805
CH;31258;;2863
CH;31259;;2943
CH;31260;;2829
CH;31261;;2824
CH;31262;;6043
CH;31263;;6248
CH;31264;;6246
CH;31265;;6275
CH;31266;;6215
CH;31267;;6033
CH;31268;;6233
CH;31269;;6018
CH;31270;;6252
CH;31271;;6112
CH;31272;;6030
CH;31272;;6031
CH;31273;;6205
CH;31274;;6013
CH;31275;;6032
CH;31276;;6020
CH;31277;;6162
CH;31278;;6182
CH;31279;;6218
CH;31280;;6284
CH;31281;;6142
CH;31282;;6232
CH;31283;;6404
CH;31284;;6022
CH;31285;;6222
CH;31286;;6289
CH;31287;;6016
CH;31288;;6353
CH;31289;;6024
CH;31290;;6285
CH;31291;;6280
CH;31291;;6281
CH;31292;;6276
CH;31293;;6048
CH;31294;;6034
CH;31295;;6047
CH;31296;;6213
CH;31297;;6010
CH;31297;;6011
CH;31298;;6014
CH;31299;;6156
CH;31300;;6009
CH;31300;;6006
CH;31300;;6007
CH;31300;;6005
CH;31300;;6004
CH;31300;;6003
CH;31300;;6000
CH;31300;;6002
CH;31301;;6102
CH;31302;;6216
CH;31303;;6045
CH;31304;;6344
CH;31305;;6122
CH;31306;;6244
CH;31307;;6025
CH;31308;;6206
CH;31309;;6207
CH;31310;;6143
CH;31311;;6035
CH;31312;;6264
CH;31313;;6260
CH;31314;;6263
CH;31315;;6356
CH;31316;;6037
CH;31317;;6017
CH;31318;;6196
CH;31319;;6214
CH;31320;;6288
CH;31321;;6247
CH;31322;;6170
CH;31323;;6174
CH;31324;;6210
CH;31325;;6234
CH;31326;;6044
CH;31327;;6253
CH;31328;;6153
CH;31329;;6354
CH;31330;;6242
CH;31331;;6353
CH;31332;;6106
CH;31333;;6192
CH;31334;;4806
CH;31335;;6130
CH;31336;;6235
CH;31337;;6110
CH;31338;;2015
CH;31339;;2012
CH;31340;;2022
CH;31341;;2043
CH;31342;;2017
CH;31343;;2149
CH;31344;;2318
CH;31345;;2115
CH;31346;;2053
CH;31347;;2067
CH;31348;;2025
CH;31349;;2016
CH;31350;;2108
CH;31351;;2056
CH;31352;;2114
CH;31353;;2052
CH;31354;;2023
CH;31355;;2406
CH;31356;;2300
CH;31356;;2303
CH;31356;;2304
CH;31356;;2301
CH;31356;;2305
CH;31356;;2306
CH;31356;;2302
CH;31357;;2117
CH;31358;;2525
CH;31359;;2400
CH;31360;;2127
CH;31361;;2416
CH;31362;;2206
CH;31363;;2208
CH;31364;;2316
CH;31365;;2126
CH;31366;;2523
CH;31367;;2074
CH;31368;;2000
CH;31369;;2103
CH;31370;;2034
CH;31371;;2065
CH;31372;;2075
CH;31373;;2105
CH;31374;;2042
CH;31375;;6375
CH;31376;;6374
CH;31377;;6363
CH;31378;;6383
CH;31379;;6376
CH;31380;;6373
CH;31381;;6365
CH;31382;;6383
CH;31383;;6387
CH;31384;;6371
CH;31384;;6370
CH;31385;;6362
CH;31386;;6386
CH;31387;;6053
CH;31388;;6391
CH;31388;;6390
CH;31389;;6074
CH;31390;;6388
CH;31391;;6064
CH;31392;;6078
CH;31393;;6067
CH;31394;;6072
CH;31395;;6060
CH;31396;;9423
CH;31397;;8873
CH;31398;;7310
CH;31399;;9436
CH;31400;;9602
CH;31401;;9442
CH;31402;;8892
CH;31403;;9552
CH;31404;;9125
CH;31405;;9606
CH;31406;;9113
CH;31407;;9444
CH;31408;;9642
CH;31409;;9034
CH;31410;;9453
CH;31411;;9230
CH;31412;;8890
CH;31413;;9030
CH;31414;;9473
CH;31415;;9608
CH;31416;;9403
CH;31417;;8638
CH;31418;;8737
CH;31419;;9472
CH;31420;;9312
CH;31421;;9435
CH;31422;;9633
CH;31423;;9247
CH;31424;;8645
CH;31425;;9243
CH;31426;;8722
CH;31427;;9622
CH;31428;;9302
CH;31429;;9643
CH;31430;;9620
CH;31431;;9464
CH;31432;;9604
CH;31433;;8887
CH;31434;;9122
CH;31435;;8885
CH;31436;;9402
CH;31437;;9607
CH;31438;;9613
CH;31439;;9313
CH;31440;;8877
CH;31441;;9126
CH;31442;;9650
CH;31443;;9246
CH;31444;;9527
CH;31445;;9244
CH;31446;;9245
CH;31447;;9621
CH;31448;;8884
CH;31449;;9242
CH;31450;;8883
CH;31451;;8878
CH;31452;;9445
CH;31453;;9424
CH;31454;;9404
CH;31455;;8723
CH;31456;;9465
CH;31457;;7320
CH;31458;;9468
CH;31459;;8718
CH;31460;;8716
CH;31461;;9466
CH;31462;;9475
CH;31463;;9425
CH;31464;;9477
CH;31465;;8882
CH;31466;;9657
CH;31467;;8730
CH;31468;;9240
CH;31469;;7317
CH;31470;;7317
CH;31471;;7315
CH;31472;;7324
CH;31473;;9205
CH;31474;;7323
CH;31475;;9478
CH;31476;;9630
CH;31477;;8872
CH;31478;;7326
CH;31479;;9470
CH;31480;;9658
CH;31481;;9303
CH;31482;;9526
CH;31483;;8228
CH;31484;;8222
CH;31485;;8454
CH;31486;;8214
CH;31487;;8215
CH;31488;;8261
CH;31489;;8231
CH;31490;;8232
CH;31491;;8212
CH;31492;;8213
CH;31493;;8216
CH;31494;;8218
CH;31495;;8262
CH;31496;;8455
CH;31497;;8205
CH;31497;;8204
CH;31497;;8203
CH;31497;;8207
CH;31497;;8202
CH;31497;;8200
CH;31497;;8201
CH;31497;;8208
CH;31497;;8206
CH;31498;;8226
CH;31499;;8225
CH;31500;;8260
CH;31501;;8240
CH;31502;;8219
CH;31503;;8217
CH;31504;;4714
CH;31505;;4710
CH;31506;;4252
CH;31507;;2544
CH;31508;;4562
CH;31509;;4226
CH;31510;;3307
CH;31511;;4227
CH;31512;;4543
CH;31513;;4552
CH;31514;;4143
CH;31515;;4622
CH;31516;;4228
CH;31517;;4532
CH;31518;;4629
CH;31519;;4716
CH;31520;;4145
CH;31521;;4563
CH;31522;;2540
CH;31523;;4617
CH;31524;;4614
CH;31525;;4566
CH;31526;;4633
CH;31527;;4715
CH;31528;;4577
CH;31529;;4204
CH;31530;;4146
CH;31531;;4245
CH;31532;;4566
CH;31533;;4581
CH;31534;;4712
CH;31535;;4654
CH;31536;;4542
CH;31537;;4115
CH;31538;;4713
CH;31539;;3254
CH;31540;;4116
CH;31541;;4717
CH;31542;;4626
CH;31543;;5015
CH;31544;;5013
CH;31545;;4208
CH;31546;;4625
CH;31547;;5016
CH;31548;;4564
CH;31549;;4653
CH;31550;;4702
CH;31551;;4603
CH;31551;;4601
CH;31551;;4600
CH;31552;;4719
CH;31553;;4533
CH;31554;;4118
CH;31555;;3253
CH;31556;;5012
CH;31557;;2545
CH;31558;;4503
CH;31558;;4502
CH;31558;;4509
CH;31558;;4501
CH;31558;;4500
CH;31559;;4553
CH;31560;;4632
CH;31561;;4716
CH;31562;;4628
CH;31563;;4528
CH;31564;;4234
CH;31565;;8849
CH;31566;;8852
CH;31567;;6415
CH;31568;;6440
CH;31569;;8840
CH;31570;;8844
CH;31571;;8835
CH;31572;;8807
CH;31573;;6442
CH;31574;;6410
CH;31575;;8640
CH;31576;;6438
CH;31577;;6434
CH;31578;;6405
CH;31579;;8858
CH;31580;;6403
CH;31581;;6424
CH;31582;;6443
CH;31583;;6436
CH;31584;;8843
CH;31585;;8864
CH;31586;;6452
CH;31587;;6410
CH;31588;;6418
CH;31589;;6417
CH;31590;;8834
CH;31591;;8862
CH;31592;;6431
CH;31592;;6430
CH;31593;;8854
CH;31594;;6422
CH;31595;;6416
CH;31596;;8856
CH;31597;;8842
CH;31598;;8857
CH;31599;;8832
CH;31600;;8355
CH;31601;;9556
CH;31602;;8573
CH;31603;;8595
CH;31604;;8580
CH;31605;;9320
CH;31606;;8254
CH;31607;;8363
CH;31608;;8514
CH;31609;;8598
CH;31610;;8253
CH;31611;;9322
CH;31612;;8586
CH;31613;;8272
CH;31614;;8264
CH;31615;;8553
CH;31616;;8259
CH;31617;;8376
CH;31618;;8500
CH;31618;;8501
CH;31618;;8503
CH;31618;;8502
CH;31619;;8547
CH;31620;;8500
CH;31621;;8274
CH;31622;;8594
CH;31623;;9213
CH;31624;;8535
CH;31625;;8585
CH;31626;;8508
CH;31627;;8507
CH;31628;;9326
CH;31629;;8553
CH;31630;;8536
CH;31631;;8546
CH;31632;;8546
CH;31633;;8593
CH;31634;;9214
CH;31635;;8280
CH;31636;;8585
CH;31637;;9506
CH;31638;;8265
CH;31639;;8560
CH;31640;;9562
CH;31641;;9548
CH;31642;;9517
CH;31643;;9217
CH;31644;;8587
CH;31645;;8505
CH;31646;;8558
CH;31647;;8590
CH;31648;;8599
CH;31649;;8596
CH;31650;;8255
CH;31651;;8577
CH;31652;;8573
CH;31653;;8370
CH;31654;;8580
CH;31655;;8266
CH;31656;;9507
CH;31657;;8583
CH;31658;;8274
CH;31659;;8512
CH;31660;;9555
CH;31661;;8524
CH;31662;;8592
CH;31663;;8259
CH;31664;;8564
CH;31665;;9545
CH;31666;;8570
CH;31667;;8556
CH;31668;;9514
CH;31669;;8588
CH;31670;;6716
CH;31671;;6982
CH;31672;;6927
CH;31673;;6780
CH;31674;;6781
CH;31675;;6775
CH;31676;;6748
CH;31677;;6719
CH;31678;;6517
CH;31679;;6618
CH;31680;;6822
CH;31681;;6939
CH;31682;;6864
CH;31683;;6612
CH;31684;;6999
CH;31685;;6661
CH;31686;;6677
CH;31687;;6670
CH;31688;;6828
CH;31689;;6981
CH;31690;;6781
